TA_F_35313,,"மத்தகஜத்தின் மேல் அந்த வீரர் வீற்றிருந்த காட்சி, ஒரு மாமலைச் சிகரத்தின் மீது கரியகொண்டல் ஒன்று தங்கியது போல் இருந்தது.",
TA_F_35314,,கூட்டத்தில் இருந்தவர்கள் அத்தனை பேரும் சாலையின் இருபுறத்திலும் வந்து நின்றது போல் வல்லவரையனும் வந்து நின்று பார்த்தான்.,
TA_F_35315,,யானை மீது இருந்தவர் தான் பழுவேட்டரையர் என்பதை ஊகித்துக் கொண்டான்.,
TA_F_35316,,யானைக்குப் பின்னால் பட்டுத் திரையினால் மூடப்பட்ட சிவிகை ஒன்று வந்தது.,
TA_F_35317,,"அதற்குள் இருப்பது யாரோ என்று வல்லவரையன் சிந்திப்பதற்குள்ளே, செக்கச் சிவந்த நிறத்துடன் வளையல்களும் கங்கணங்களும் அணிந்த ஒரு கரம் சிவிகைக்குள்ளேயிருந்து வெளிப்பட்டுப் பல்லக்கின் பட்டுத் திரையைச் சிறிது விலகியது.",
TA_F_35318,,மேகத்தினால் மூடப்பட்டிருந்த பூரண சந்திரன் மேகத் திரை விலகியதும் பளீரென்று ஒளி வீசுவது போல் சிவிகைக்குள்ளே காந்திமயமான ஒரு பெண்ணின் முகம் தெரிந்தது.,
TA_F_35319,,"பெண் குலத்தின் அழகைக் கண்டு களிக்கும் கண்கள் வல்லவரையனுக்கு உண்டு என்றாலும், அந்தப் பெண்ணின் முகம் பிரகாசமான பூரண சந்திரனையொத்த பொன் முகமாயிருந்தாலும் எக்காரணத்தினாலோ வல்லவரையனுக்கு அம்முகத்தைப் பார்த்ததும் உள்ளத்தில் மகிழ்ச்சி தோன்றவில்லை.",
TA_F_35320,,இனந்தெரியாத பயமும் அருவருப்பும் ஏற்பட்டன.,
TA_F_35321,,அதே நேரத்தில் அந்தப் பெண்ணின் கண்கள் வல்லவரையனுக்கு அருகில் உற்று நோக்கின.,
TA_F_35322,,மறுகணம் ஒரு பீதிகரமான பெண் குரலில் ‘கிறீச்’ என்ற கூச்சல் கேட்டது உடனே சிவிகையின் பட்டுத் திரை முன்போல் மூடிக் கொண்டது.,
TA_F_35323,,வல்லவரையன் தன் அக்கம் பக்கத்தில் நோக்கினான்.,
TA_F_35324,,தனக்கு அருகில் எதையோ யாரையோ பார்த்துவிட்டுத்தான் அந்த மாது ‘கிறீச்’சிட்டு விட்டுச் சிவிகைத் திரையை மூடிக் கொண்டாள் என்று அவன் உள்ளுணர்ச்சி சொல்லிற்று.,
TA_F_35325,,"எனவே, சுற்றுமுற்றும் பார்த்தான்.",
TA_F_35326,,ஆழ்வார்க்கடியான் தனக்குச் சற்றுப் பின்னால் ஒரு புளிய மரத்தில் சாய்ந்து கொண்டு நிற்பதைக் கண்டான்.,
TA_F_35327,,அந்த வீர வைஷ்ணவ நம்பியினுடைய முகம் சொல்ல முடியாத விகாரத்தை அடைந்து கோர வடிவமாக மாறியிருப்பதையும் பார்த்தான்.,
TA_F_35328,,வல்லவரையனுடைய உள்ளத்தில் காரணம் விளங்காத திகைப்பும் அருவருப்பும் ஏற்பட்டன.,
TA_F_35329,,சில சமயம் சிறிய நிகழ்ச்சியிலிருந்து பெரிய சம்பவங்கள் விளைகின்றன.வந்தியத்தேவன் வாழ்க்கையில் அத்தகைய ஒரு சிறிய நிகழ்ச்சி இப்போது நேர்ந்தது.,
TA_F_35330,,சாலையோரத்திலே நின்று பழுவேட்டரையரின் பரிவாரங்கள் போவதை வந்தியத்தேவன் பார்த்துக் கொண்டிருந்தான் அல்லவா?,
TA_F_35331,,அவன் நின்ற இடத்துக்குச் சற்றுத் தூரத்திலேயே அவனுடைய குதிரை நின்று கொண்டிருந்தது.,
TA_F_35332,,பழுவேட்டரையரின் ஆட்களிலே கடைசியாகச் சென்ற சிலரின் பார்வை அக்குதிரை மீது சென்றது.,
TA_F_35333,,“அடே!,
TA_F_35334,,இந்தக் குருதையைப் பாரடா!” என்றான் ஒருவன்.,
TA_F_35335,,“குருதை என்று சொல்லாதேடா!,
TA_F_35336,,குதிரை என் சொல்!” என்றான் இன்னொருவன்.,
TA_F_35337,,“உங்கள் இலக்கோண ஆராய்ச்சி இருக்கட்டும்; முதலில் அது குருதையா அல்லது கழுதையா என்று தெரிந்து கொள்ளுங்கள்!” என்றான் இன்னொருவன் வேடிக்கைப் பிரியன்.,
TA_F_35338,,"“அதையும் பார்த்து விடலாமடா!” என்று சொல்லிக் கொண்டு, அந்த ஆட்களில் ஒருவன் குதிரையை அணுகி வந்தான்.",
TA_F_35339,,அதன் மேல் தாவி ஏற முயன்றான்.,
TA_F_35340,,ஏறப் பார்க்கிறவன் தன் எஜமானன் அல்ல என்பதை அந்த அறிவுக் கூர்மையுள்ள குதிரை தெரிந்து கொண்டது.,
TA_F_35341,,அந்த வேற்று மனிதனை ஏற்றிக் கொள்ள மாட்டேன் என்று முரண்டு பிடித்தது!,
TA_F_35342,,“இது பொல்லாத குதிரையடா!,
TA_F_35343,,இதன் பேரில் நான் ஏறக் கூடாதாம்!,
TA_F_35344,,பரம்பரையான அரசகுலத்தவன்தான் இதன் மேல் ஏறலாமாம்.,
TA_F_35345,,அப்படியென்றால் தஞ்சாவூர் முத்தரையன் திரும்பி வந்துதான் இதன் மேல் ஏறவேண்டும்!” என்று அவன் சமத்காரமாய்ப் பேசியதைக் கேட்டு மற்ற வீரர்கள் நகைத்தார்கள்.,
TA_F_35346,,"ஏனென்றால், தஞ்சாவூர் முத்தரையர் குலம் நசித்துப் போய் நூறு ஆண்டுகள் ஆகிவிட்டன.",
TA_F_35347,,இப்போது சோழர்களின் புலிக்கொடி தஞ்சாவூரில் பறந்து கொண்டிருந்தது.,
TA_F_35348,,“குதிரையின் எண்ணம் அவ்விதம் இருக்கலாம்.,
TA_F_35349,,"ஆனால், என்னைக் கேட்டால், செத்துப் போன தஞ்சாவூர் முத்தரையனைக் காட்டிலும் உயிரோடு இருக்கிற தாண்டவராயனே மேல் என்பேன்!” என்றான் மற்றொரு வீரன்.",
TA_F_35350,,“தாண்டவராயா!,
TA_F_35351,,உன்னை ஏற்றிக் கொள்ள மறுக்கும் குதிரை நிஜக் குதிரைதானா என்று பார்த்துவிடு!,
TA_F_35352,,"ஒருவேளை, பெருமாளின் திருநாளுக்கு வந்த பொய்க்கால் குதிரையாயிருந்தாலும் இருக்கலாம்!” என்றான் மற்றொரு பரிகாசப் பிரியன்.",
TA_F_35353,,“அதையும் சோதித்துப் பார்த்து விடுகிறேன்” என்று சொல்லிக் கொண்டு குதிரை மீது ஏறப்போன தாண்டவராயன் அதனுடைய வாலை முறுக்கினான்.,
TA_F_35354,,ரோஷமுள்ள அக்குதிரை உடனே பின்னங்கால்களை நாலு தடவை விசிறி உதைத்துவிட்டு ஓட்டம் பிடித்தது.,
TA_F_35355,,“குருதை ஓடுகிறதடா!,
TA_F_35356,,"நிஜக் குருதை தானடா!” என்று அவ்வீரர்கள் கூச்சலிட்டு, “உய்!",
TA_F_35357,,"உய்!” என்று கோஷித்து, ஓடுகிற குதிரையை மேலும் விரட்டினார்கள்!.",
TA_F_35358,,"குதிரை, திருநாள் கூட்டத்துக்கிடையே புகுந்து ஓடிற்று.",
TA_F_35359,,ஜனங்கள் அதன் காலடியில் மிதிபடாமலிருப்பதற்காகப் பரபரப்புடன் அங்கும் இங்கும் நகர்ந்து கொண்டார்கள்.,
TA_F_35360,,அப்படியும் அவர்களில் சிலர் உதைபட்டு விழுந்தார்கள்.,
TA_F_35361,,குதிரை நெறிகெட்டு வெறி கொண்டு ஓடியது.,
TA_F_35362,,இவ்வளவும் வந்தியத்தேவன் கண்ணெதிரே அதி சீக்கிரத்தில் நடந்து விட்டது.,
TA_F_35363,,அவனுடைய முகத் தோற்றத்திலிருந்து குதிரை அவனுடைய குதிரை என்பதை ஆழ்வார்க்கடியான் கண்டு கொண்டான்.,
TA_F_35364,,"“பார்த்தாயா, தம்பி!",
TA_F_35365,,அந்தப் பழுவூர்த் தடியர்கள் செய்த வேலையை!,
TA_F_35366,,என்னிடம் நீ காட்ட வந்த வீரத்தை அவர்களிடம் காட்டுவதுதானே!” என்று குத்திக் காட்டினான்.,
TA_F_35367,,வந்தியத்தேவனுக்கு ஆத்திரம் பொத்துக் கொண்டு வந்தது.,
TA_F_35368,,எனினும் பல்லைக் கடித்துக் கொண்டு பொறுமையைக் கடைப்பிடித்தான்.,
TA_F_35369,,பழுவூர் வீரர்கள் பெருங்கூட்டமாயிருந்தனர்.,
TA_F_35370,,அவ்வளவு பேருடன் ஒரே சமயத்தில் சண்டைக்குப் போவதில் பொருள் இல்லை.,
TA_F_35371,,அவர்கள் இவனுடன் சண்டை போடுவதற்காகக் காத்திருக்கவும் இல்லை.,
TA_F_35372,,"குதிரை ஓடியதைப் பார்த்துச் சிரித்து விட்டு, அவர்களும் விரைந்து மேலே நடந்தார்கள்.",
TA_F_35373,,குதிரை போன திசையை நோக்கி வந்தியத்தேவன் சென்றான்.,
TA_F_35374,,அது கொஞ்ச தூரம் ஓடிவிட்டுத் தானாகவே நின்று விடும் என்று அவனுக்குத் தெரியும்.,
TA_F_35375,,ஆகையால் அதைப் பற்றி அவன் கவலைப்படவில்லை.,
TA_F_35376,,பழுவேட்டரையரின் அகம்பாவம் பிடித்த ஆட்களுக்கு புத்தி கற்பிக்க வேண்டும் என்ற எண்ணம் அவன் உள்ளத்தில் அழுத்தமாகப் பதிந்தது.,
TA_F_35377,,"புளியந்தோப்புக்கு அப்பால், ஜன சஞ்சாரமில்லாத இடத்தில் குதிரை சோகமே வடிவாக நின்று கொண்டிருந்தது.",
TA_F_35378,,"வந்தியத்தேவன் அதன் அருகில் சென்றதும், குதிரை கனைத்தது.’ஏன் என்னை விட்டுப் பிரிந்து சென்று, இந்தச் சங்கடத்துக்கு உள்ளாக்கினாய்?’ என்று அந்த வாயில்லாப் பிராணி குறைகூறுவது போல் அதன் களைப்புத் தொனித்தது.",
TA_F_35379,,வந்தியத்தேவன் அதன் முதுகைத் தட்டிச் சாந்தப்படுத்தலானான்.,
TA_F_35380,,பிறகு அதைத் திருப்பி அழைத்துக் கொண்டு சாலைப் பக்கம் நோக்கி வந்தான்.,
TA_F_35381,,"திருவிழாக் கூட்டத்தில் இருந்தவர்கள் பலரும் அவனைப் பார்த்து, “இந்த முரட்டுக் குதிரையை ஏன் கூட்டத்தில் கொண்டு வந்தாய், தம்பி!",
TA_F_35382,,எத்தனை பேரை அது உதைத்துத் தள்ளிவிட்டது?” என்றார்கள்.,
TA_F_35383,,“இந்தப் பிள்ளை என்ன செய்வான்?,
TA_F_35384,,குதிரைதான் என்ன செய்யும்?,
TA_F_35385,,அந்தப் பழுவேட்டரையரின் முரட்டு ஆட்கள் அல்லவா இப்படிச் செய்துவிட்டார்கள்?” என்று இரண்டொருவர் சமாதானம் சொன்னார்கள்.,
TA_F_35386,,ஆழ்வார்க்கடியான் இன்னமும் சாலையில் காத்துக் கொண்டு நின்றான்.,
TA_F_35387,,“இதேதடா சனியன்?,
TA_F_35388,,இவன் நம்மை விடமாட்டான் போலிருக்கிறதே!” என்று எண்ணி வந்தியத்தேவன் முகத்தைச் சுளுக்கினான்.,
TA_F_35389,,“தம்பி!,
TA_F_35390,,நீ எந்தப் பக்கம் போகப் போகிறாய்?” என்று ஆழ்வார்க்கடியான் கேட்டான்.,
TA_F_35391,,“நானா?,
TA_F_35392,,"கொஞ்சம் மேற்குப் பக்கம் சென்று, பிறகு தெற்குப் பக்கம் திரும்பி, சிறிது கிழக்குப் பக்கம் வளைத்துக் கொண்டு போய் அப்புறம் தென் மேற்குப் பக்கம் போவேன்!” என்றான் வந்தியத்தேவன்.",
TA_F_35393,,"“அதையெல்லாம் நான் கேட்கவில்லை இன்று ராத்திரி எங்கே தங்குவாய் என்று கேட்டேன்.”

“நீ எதற்காக அதைக் கேட்கிறாய்?”

“ஒருவேளை கடம்பூர்ச் சம்புவரையர் அரண்மனையில் நீ தங்குவதாயிருந்தால், எனக்கு அங்கே ஒரு வேலை இருக்கிறது..”

“உனக்கு மந்திரதந்திரம் தெரியுமா, என்ன?",
TA_F_35394,,"நான் கடம்பூர் அரண்மனைக்குப் போகிறேன் என்பதை எப்படி அறிந்தாய்?”

“இதில் என்ன அதிசயம்?",
TA_F_35395,,இன்றைக்குப் பல ஊர்களிலிருந்தும் பல விருந்தாளிகள் அங்கே வருகிறார்கள்.,
TA_F_35396,,"பழுவேட்டரையரும் அவர் பரிவாரமும் அங்கேதான் போகிறார்கள்.”

“மெய்யாகவா?” என்று வந்தியத்தேவன் தன் வியப்பை வெளியிட்டான்.",
TA_F_35397,,“மெய்யாகத்தான்!,
TA_F_35398,,"அது உனக்குத் தெரியாதா, என்ன?",
TA_F_35399,,"யானை, குதிரை, பல்லக்கு, பரிவட்டம், எல்லாம் கடம்பூர் அரண்மனையைச் சேர்ந்தவைதான்.",
TA_F_35400,,பழுவேட்டரையரை எதிர்கொண்டு அழைத்துப் போகின்றன.,
TA_F_35401,,"பழுவேட்டரையர் எங்கே போனாலும் இந்த மரியாதையெல்லாம் அவருக்கு நடைபெற்றே ஆக வேண்டும்.”

வந்தியத்தேவன் மௌன யோசனையில் ஆழ்ந்தான்.",
TA_F_35402,,பழுவேட்டரையர் தங்குமிடத்தில் தானும் தங்குவதென்பது எளிதில் கிடைக்கக் கூடிய வாய்ப்பு அல்ல.,
TA_F_35403,,அந்த மாபெரும் வீரருடன் பழக்கம் செய்துகொள்ள ஒரு சந்தர்ப்பம் கிடைத்தாலும் கிடைக்கலாம்.,
TA_F_35404,,ஆனால் அவருடைய முரட்டுப் பரிவாரங்களுடன் ஏற்பட்ட அனுபவம் இன்னும் அவனுக்குக் கசந்து கொண்டிருந்தது.,
TA_F_35405,,“தம்பி!,
TA_F_35406,,எனக்கு ஒரு உதவி செய்வாயா?” என்று ஆழ்வார்க்கடியான் இரக்கமான குரலில் கேட்டான்.,
TA_F_35407,,“உனக்கு நான் செய்யக்கூடிய உதவி என்ன இருக்க முடியும்?,
TA_F_35408,,"இந்தப் பக்கத்துக்கே நான் புதியவன்.”

“உன்னால் முடியக்கூடிய காரியத்தையே சொல்வேன்.",
TA_F_35409,,"இன்றிரவு என்னைக் கடம்பூர் அரண்மனைக்கு அழைத்துக் கொண்டு போ!”

“எதற்காக?",
TA_F_35410,,அங்கே யாராவது வீரசைவர் வருகிறாரா?,
TA_F_35411,,சிவன் பெரிய தெய்வமா?,
TA_F_35412,,திருமால் பெரிய தெய்வமா? என்று ,
TA_F_35413,,"விவாதித்து முடிவு கட்டப் போகிறீர்களா?”

“இல்லை, இல்லை சண்டை பிடிப்பதே என் வேலை என்று நினைக்க வேண்டாம்.",
TA_F_35414,,இன்றிரவு கடம்பூர் மாளிகையில் பெரிய விருந்து நடைபெறும்.,
TA_F_35415,,"விருந்துக்கு பிறகு களியாட்டம், சாமியாட்டம், குரவைக் கூத்து எல்லாம் நடைபெறும்.",
TA_F_35416,,குரவைக் கூத்துப் பார்க்க வேண்டும் என்று எனக்கு ஆசை!,
TA_F_35417,,"“அப்படியிருந்தாலும் நான் உன்னை எப்படி அழைத்துப் போக முடியும்?”

“என்னை உன் பணியாள் என்று சொன்னால் போகிறது.”

வந்தியத்தேவனுக்கு முன்னால் ஏற்பட்ட சந்தேகம் வலுப்பட்டது.",
TA_F_35418,,“அந்த மாதிரி ஏமாற்று மோசடிக்கெல்லாம் நீ வேறு யாரையாவது பார்க்க வேண்டும்.,
TA_F_35419,,"உன்னைப் போன்ற பணியாளன் எனக்குத் தேவையில்லை, சொன்னால் நம்பவும் மாட்டார்கள்.",
TA_F_35420,,"மேலும், நீ சொன்னதையெல்லாம் யோசித்துப் பார்த்தால் என்னையே இன்று கோட்டைக்குள் விடுவார்களோ என்ற சந்தேகம் உண்டாகிறது.”

“அப்படியானால், நீ கடம்பூருக்கு அழைப்புப் பெற்று போகவில்லையென்று சொல்லு!”

“ஒருவகையில் அழைப்பு இருக்கிறது, சம்புவரையர் மகன் கந்தமாறவேள் என்னுடைய உற்ற நண்பன்.",
TA_F_35421,,"இந்தப் பக்கம் வந்தால் அவர்களுடைய அரண்மனைக்கு அவசியம் வரவேணுமென்று என்னைப் பலமுறை அழைத்திருக்கிறான்.”

“இவ்வளவுதானா?",
TA_F_35422,,"அப்படியானால் உன் பாடே இன்றைக்குக் கொஞ்சம் திண்டாட்டமாத்தான் இருக்கும்!”

இருவரும் சிறிது நேரம் மௌனமாகப் போய்க் கொண்டிருந்தார்கள்.",
TA_F_35423,,“ஏன் என்னை இன்னும் தொடர்ந்து வருகிறாய்?” என்று வந்தியத்தேவன் கேட்டான்.,
TA_F_35424,,“அந்தக் கேள்வியையே நானும் திருப்பிக் கேட்கலாம்; நீ ஏன் என்னைத் தொடர்கிறாய்?,
TA_F_35425,,"உன் வழியே போவதுதானே?”

“வழி தெரியாத குற்றத்தினால் தான்.",
TA_F_35426,,நம்பி!,
TA_F_35427,,நீ எங்கே போகிறாய்?,
TA_F_35428,,"ஒருவேலை கடம்பூருக்குத்தானா?”

“இல்லை; நீதான் என்னை அங்கு அழைத்துப் போக முடியாது என்று சொல்லிவிட்டாயே?",
TA_F_35429,,"நான் விண்ணகரக் கோயிலுக்குப் போகிறேன்.”

“வீரநாராயணப் பெருமாள் சந்நிதிக்குத்தானே?”

“ஆம்.”

“நானும் அந்த ஆலயத்துக்கு வந்து பெருமாளைச் சேவிப்பதற்கு விரும்புகிறேன்.”

“ஒருவேளை விஷ்ணு ஆலயத்துக்கு நீ வர மாட்டாயோ என்று பார்த்தேன்.",
TA_F_35430,,பார்க்க வேண்டிய கோயில்; தரிசிக்க வேண்டிய சந்நிதி.,
TA_F_35431,,"இங்கே ஈசுவர முனிகள் என்ற பட்டர், பெருமாளுக்குக் கைங்கரியம் செய்து வருகிறார் அவர் பெரிய மகான்.”

“நானும் கேள்விப்பட்டிருக்கிறேன் ஓரே கூட்டமாயிருக்கிறதே!",
TA_F_35432,,"கோயிலில் ஏதாவது விசேஷ உற்சவம் உண்டோ?”

“ஆம்; இன்று ஆண்டாள் திருநட்சத்திரம்.ஆடிப் பதினெட்டாம் பெருக்கோடு ஆண்டாளின் திருநட்சத்திரமும் சேர்ந்து கொண்டது; அதனால்தான் இவ்வளவு கோலாகலம்.",
TA_F_35433,,தம்பி!,
TA_F_35434,,"ஆண்டாள் பாசுரம் ஏதாவது நீ கேட்டிருக்கிறாயா?”

“கேட்டதில்லை.”

“கேட்காதே!",
TA_F_35435,,"அதைக் காதினாலேயே கேட்காதே!”

“ஏன் அவ்வளவு வைஷம்யம்?”

“வைஷம்யமும் இல்லை; விரோதமும் இல்லை; உன்னுடைய நன்மைக்குச் சொன்னேன்.",
TA_F_35436,,"ஆண்டாளின் இனிய பாசுரத்தைக் கேட்டு விட்டாயானால், அப்புறம் வாளையும் வேலையும் விட்டெறிந்து விட்டு என்னைப் போல் நீயும் கண்ணன் மேல் காதல் கொண்டு விண்ணகர யாத்திரை கிளம்பி விடுவாய்!”

“உனக்கு ஆண்டாள் பாசுரங்கள் தெரியுமா?",
TA_F_35437,,"பாடுவாயா?”

“சில தெரியும்; வேதம் தமிழ் செய்த நம்மாழ்வார் பாசுரங்களில் சில தெரியும்.",
TA_F_35438,,பெருமாள் சந்நிதியில் பாடப் போகிறேன் வேணுமானால் கேட்டுக் கொள்!,
TA_F_35439,,இதோ கோவிலும் வந்து விட்டது!” இதற்குள் உண்மையிலேயே வீரநாராயணப் பெருமாள் கோயிலை அவர்கள் நெருங்கி வந்துவிட்டார்கள்.,
TA_F_35440,,"விஜயாலய சோழனின் பேரனான முதற் பராந்தக சோழன் ‘மதுரையும், ஈழமும் கொண்ட கோப்பரகேசரி’ என்ற பட்டம் பெற்றவன்.",
TA_F_35441,,சோழப் பேரரசுக்கு அஸ்திவாரம் அமைத்தவன் அவனே.,
TA_F_35442,,தில்லைச் சிற்றம்பலத்துக்கு அவன் பொன் கூரை வேய்ந்து சரித்திரப் புகழ்பெற்றவன்.,
TA_F_35443,,"சோழ சிகாமணி, சூரசிகாமணி முதலிய பல விருதுப் பெயர்களோடு வீரநாராயணன் என்னும் சிறப்புப் பெயரையும் அவன் கொண்டிருந்தான்.",
TA_F_35444,,பராந்தகனுடைய காலத்தில் வடக்கே இரட்டை மண்டலத்து ராஷ்டிரகூட மன்னர்கள் வலிமை பெற்று விளங்கினார்கள்.,
TA_F_35445,,மானிய கேடத்திலிருந்து அவர்கள் படையெடுத்து வரக் கூடுமென்று பராந்தகன் எதிர்பார்த்தான்.,
TA_F_35446,,"எனவே, தனது முதற்புதல்வனாகிய இளவரசன் இராஜாதித்தனை ஒரு பெரிய சைன்யத்துடன் திருமுனைப்பாடி நாட்டில் இருக்கச் செய்தான்.",
TA_F_35447,,அந்தச் சைன்யத்தைச் சேர்ந்த லட்சக்கணக்கான வீரர்கள் வேலையின்றிச் சும்மா இருக்க நேர்ந்த காலத்தில் இராஜாதித்தன் ஒரு யோசனை செய்தான்.,
TA_F_35448,,குடிமக்களுக்கு உபயோகமான ஒரு பெரும் பணியை அவர்களைக் கொண்டு செய்விக்க எண்ணினான்.,
TA_F_35449,,வட காவேரி என்று பக்தர்களாலும் கொள்ளிடம் என்று மற்றவர்களாலும் அழைக்கப்பட்ட பெருநதியின் வழியாக அளவில்லாத வெள்ள நீர் ஓடி வீணே கடலில் கலந்து கொண்டிருந்தது.,
TA_F_35450,,அதில் ஒரு பகுதியைப் பயன்படுத்த எண்ணித் தன் வசமிருந்த வீரர்களைக் கொண்டு கடல் போன்ற விசாலமான ஏரி ஒன்றை அமைத்தான்.,
TA_F_35451,,அதைத் தன் அருமைத் தந்தையின் பெயரால் வீரநாராயண ஏரி என்று அழைத்தான்.,
TA_F_35452,,அதன் கரையில் வீரநாராயண புரத்தை ஏற்படுத்தி அதில் ஒரு விண்ணகரையும் எடுத்தான்.,
TA_F_35453,,விஷ்ணுக்கிருஹம் என்பது அந்நாளில் விண்ணகரம் என்று தமிழாக்கப்பட்டு வழங்கிற்று.,
TA_F_35454,,ஸரீமந் நாராயணமூர்த்தி நீரில் பள்ளிகொண்டு நீர்மயமாக இருப்பவர் அல்லவா?,
TA_F_35455,,"எனவே, ஏரிகளைக் காத்தருளுவதற்காக ஏரிக் கரையையொட்டி ஸரீ நாராயண மூர்த்திக்குக் கோயில் எடுப்பது அக்காலத்து வழக்கம்.",
TA_F_35456,,அதன்படி வீரநாராயணபுர விண்ணகரத்தில் வீரநாராயணப் பெருமாளைக் கோயில் கொண்டு எழுந்தருளச் செய்தான்.,
TA_F_35457,,அத்தகைய பெருமாளின் கோயிலுக்குத்தான் இப்போது வந்தியத்தேவனும் ஆழ்வார்க்கடியானும் சென்றார்கள்.,
TA_F_35458,,சந்நிதிக்கு வந்து நின்றதும் ஆழ்வார்க்கடியான் பாட ஆரம்பித்தான்.,
TA_F_35459,,"ஆண்டாளின் பாசுரங்கள் சிலவற்றைப் பாடிய பிறகு நம்மாழ்வாரின் தமிழ் வேதத்திலிருந்து சில பாசுரங்களைப் பாடினான்:

“பொலிக பொலிக பொலிக

      போயிற்று வல்லுயிர்ச்சாபம்





 நலியும் நரகமும் நைந்த





      நமனுக் கிங்கு யாதொன்றுமில்லை





 கலியும் கெடும் கண்டு கொள்மின்





      கடல் வண்ணன் பூதங்கள் மண்மேல்





 மலியப் புகுந்து இசைபாடி





      ஆடி உழி தரக் கண்டோம்





 கண்டோம் கண்டோம் கண்டோம்





      கண்ணுக் கினியன கண்டோம்!",
TA_F_35460,,தொண்டீர் எல்லீரும் வாரீர்!,
TA_F_35461,,தொழுது தொழுது நின்றார்த்தும்!,
TA_F_35462,,"வண்டார் தண்ணந் துழாயான்
மாதவன் பூதங்கள் மண்மேல்
பண்டான் பாடி நின்றாடிப்
பரந்து திரிகின்றனவே!",
TA_F_35463,,இவ்விதம் பாடி வந்தபோது ஆழ்வார்க்கடியானுடைய கண்களிலிருந்து கண்ணீர் பெருகித் தாரை தாரையாய் அவன் கன்னத்தின் வழியாக வழிந்தோடியது.,
TA_F_35464,,வந்தியத்தேவன் அப்பாடல்களைக் கவனமாகவே கேட்டு வந்தான்.அவனுக்குக் கண்ணீர் வராவிட்டாலும் உள்ளம் கசிந்துருகியது.,
TA_F_35465,,ஆழ்வார்க்கடியானைப் பற்றி அவன் முன்னர் கொண்டிருந்த கருத்தும் மாறியது.,
TA_F_35466,,‘இவன் பரம பக்தன்!’ என்று எண்ணிக் கொண்டான்.,
TA_F_35467,,வந்தியத்தேவனைப் போலவே கவனமாக அப்பாசுரங்களை இன்னும் சிலரும் கேட்டார்கள்.,
TA_F_35468,,கோவில் முதலிமார்கள் கேட்டார்கள்; அர்ச்சகர் ஈசுவரபட்டரும் கண்ணில் நீர் மல்கி நின்று கேட்டார்.,
TA_F_35469,,அவருக்கு அருகில் நின்று கொண்டு அவருடைய இளம் புதல்வன் பால்மணம் மாறாப் பாலகன் ஒருவன் கேட்டிருந்தான்.,
TA_F_35470,,"ஆழ்வார்க்கடியான் பத்துப் பாசுரங்களைப் பாடிவிட்டு

“கலி வயல் தென்னை குருகூர்க்

காரி மாறன் சடகோபன்
ஒலி புகழ் ஆயிரத்து இப்பத்தும்
 உள்ளத்தை மாசறுக்குமே
என்று பாசுரத்தை முடித்தான்.",
TA_F_35471,,கேட்டிருந்த பட்டரின் குமாரனாகிய பாலகன் தன் தந்தையிடம் ஏதோ கூறினான்.,
TA_F_35472,,"அவர் மல்கிய கண்ணீரைத் துடைத்துக் கொண்டு, “ஐயா!",
TA_F_35473,,குருகூர்ச் சடகோபர் என்னும் நம்மாழ்வார் மொத்தம் ஆயிரம் பாடல்கள் பாடியிருப்பதாகத் தெரிகிறதே?,
TA_F_35474,,அவ்வளவும் உமக்குத் தெரியுமா?” என்று கேட்டார்.,
TA_F_35475,,"“அடியேன் அவ்வளவு பாக்கியம் செய்யவில்லை, சில பத்துக்கள் தான் எனக்குத் தெரியும்!” என்றான் ஆழ்வார்க்கடியான்.",
TA_F_35476,,“தெரிந்தவரையில் இந்தப் பிள்ளைக்குச் சொல்லிக் கொடுக்க வேணும்” என்றார் ஈசுவரமுனிகள்.,
TA_F_35477,,"பின்னால், இந்த ஊர் பல பெருமைகளை அடையப் போகிறது.",
TA_F_35478,,"பால் வடியும் முகத்தில் தேஜஸ் பொலிய நின்று நம்மாழ்வார் பாசுரங்களைக் கேட்ட பாலகன் வளர்ந்து, நாதமுனிகள் என்ற திருநாமத்துடன் வைஷ்ணவ ஆச்சாரிய பரம்பரையில் முதலாவது ஆச்சாரியார் ஆகப் போகிறார்.",
TA_F_35479,,குருகூர் என்னும் ஆழ்வார் திருநகருக்குச் சென்று ‘வேதம் தமிழ் செய்த நம்மாழ்வாரின்’ ஆயிரம் பாசுரங்களையும் தேடிச் சேகரித்து வரப்போகிறார்.,
TA_F_35480,,அப்பாசுரங்களை அவருடைய சீடர்கள் இசையுடன் பாடி நாடெங்கும் பரப்பப் போகிறார்கள்.,
TA_F_35481,,நாதமுனிகளின் பேரராக அவதரிக்கப்போகும் ஆளவந்தார் பல அற்புதங்களைச் செய்தருளப் போகிறார்.,
TA_F_35482,,"இந்த இருவரும் அவதரித்த க்ஷேத்திரத்தைத் தரிசிக்க, உடையவராகிய ஸரீ ராமானுஜரே ஒரு நாள் வரபோகிறார்.",
TA_F_35483,,வரும்போது வீரநாராயண ஏரியையும் அதன் எழுபத்து நான்கு கணவாய்களையும் பார்த்து அதிசயிக்கப் போகிறார்.,
