file_path,ID,duration,text,speaker,old_speaker
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35150.wav,TA_F_35150,4.88,சோழ நாட்டை அணுகும்போதே இவ்வளவு ஆனந்தக் கோலாகலமாயிருக்கிறதே?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35151.wav,TA_F_35151,6.03,கொள்ளிடத்தைத் தாண்டி விட்ட பின்னர் அச்சோழ நாட்டின் நீர்வளமும் நிலவளமும் எப்படியிருக்கும்?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35152.wav,TA_F_35152,4.19,அந்நாட்டில் வாழும் மக்களும் மங்கையரும் எப்படியிருப்பார்கள்?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35153.wav,TA_F_35153,1.32,எத்தனை நதிகள்?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35154.wav,TA_F_35154,0.97,எத்தனை குளங்கள்?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35155.wav,TA_F_35155,1.92,எத்தனை தௌிநீர் ஓடைகள்?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35156.wav,TA_F_35156,5.61,கவிகளிலும் காவியங்களிலும் பாடப்பெற்ற பொன்னி நதியின் காட்சி எப்படியிருக்கும்?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35157.wav,TA_F_35157,8.67,அதன் கரைகளிலே பூத்துக் குலுங்கும் புன்னை மரங்களும் கொன்னை மரங்களும் கடம்ப மரங்களும் எத்தகைய மனோகரமான காட்சியாயிருக்கும்?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35158.wav,TA_F_35158,9.62,நீரோடைகளில் குவளைகளும் குமுதங்களும் கண்காட்டி அழைப்பதும் செந்தாமரைகள் முகமலர்ந்து வரவேற்பதும் எத்தகைய இனிய காட்சியாயிருக்கும்?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35159.wav,TA_F_35159,10.45,காவேரியின் இரு கரைகளிலும் சிவபக்திச் செல்வர்களான சோழப் பரம்பரையினர் எடுப்பித்துள்ள அற்புத வேலைப்பாடமைந்த ஆலயங்கள் எவ்வளவு அழகாயிருக்கும்?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35160.wav,TA_F_35160,1.05,ஆகா!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35161.wav,TA_F_35161,1.41,பழையாறை நகர்!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35162.wav,TA_F_35162,2.63,சோழ மன்னர்களின் தலைநகர்!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35163.wav,TA_F_35163,5.21,பூம்புகாரையும் உறையூரையும் சிறிய குக்கிராமங்களாகச் செய்துவிட்ட பழையாறை!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35164.wav,TA_F_35164,11.07,அந்நகரிலுள்ள மாடமாளிகைகளும் கூட கோபுரங்களும் படை வீடுகளும் கடைவீதிகளும் சிவாலயக் கற்றளிகளும் திருமாலுக்குரிய விண்ணகரங்களும் எப்படியிருக்கும்?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35165.wav,TA_F_35165,13.08,அந்த ஆலயங்களில் இசை வல்லவர்கள் இனிய குரலில் தேவாரப் பாடல்களையும் திருவாய்மொழிப் பாசுரங்களையும் பாடக்கேட்டோர் பரவசமடைவார்கள் என்று வந்தியத்தேவன் கேள்வியுற்றிருந்தான்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35166.wav,TA_F_35166,6.43,அவற்றையெல்லாம் கேட்கும் பேறு தனக்கு விரைவில் கிடைக்கப் போகிறது இது மட்டுந்தானா?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35167.wav,TA_F_35167,5.3,சில நாளைக்கு முன்பு வரையில் தான் கனவிலும் கருதாத சில பேறுகளும் கிட்டப்போகின்றன.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35168.wav,TA_F_35168,8.45,வீரத்தில் வேலனையும் அழகில் மன்மதனையும் நிகர்த்த பராந்தக சுந்தர சோழ மகாராஜாவை நேருக்கு நேர் காணப்போகிறான்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35169.wav,TA_F_35169,1.6,அவ்வளவுதானா?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35170.wav,TA_F_35170,6.84,"அவருடைய செல்வப் புதல்வி, ஒப்புயர்வில்லாத நாரீமணி, குந்தவைப் பிராட்டியையும் காணப் போகிறான்.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35171.wav,TA_F_35171,3.52,ஆனால் வழியில் தடை எதுவும் நேராமல் இருக்க வேண்டும்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35172.wav,TA_F_35172,2.45,எந்தத் தடை நேர்ந்தால்தான் என்ன?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35173.wav,TA_F_35173,2.14,கையிலே வேல் இருக்கிறது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35174.wav,TA_F_35174,6.51,இடையில் தொங்கிய உறையிலே வாள் இருக்கிறது; மார்பிலே கவசம் இருக்கிறது; நெஞ்சிலே உரமிருக்கிறது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35175.wav,TA_F_35175,12.27,"ஆனால் மகாதண்ட நாயகர், இளவரசர் ஆதித்தர், ஒரு பெரிய முட்டுக்கட்டை போட்டிருக்கிறார்; ஒப்புவித்த காரியத்தை நிறைவேற்றுவதற்கு முன்பு யாரிடமும் சண்டை பிடிக்கக் கூடாதென்று.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35176.wav,TA_F_35176,4.65,அந்தக் கட்டளையை நிறைவேற்றுவதுதான் மிகவும் கடினமாயிருந்தது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35177.wav,TA_F_35177,3.92,ஏதோ இவ்வளவு தூரமும் பிரயாணம் செய்தபோது நிறைவேற்றியாகி விட்டது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35178.wav,TA_F_35178,3.41,இன்னும் இரண்டு நாளையப் பிரயாணம்தானே மிச்சமிருக்கிறது?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35179.wav,TA_F_35179,3.3,அதுவரை பொறுமையுடன் இருந்தே தீர வேண்டும்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35180.wav,TA_F_35180,11.57,ஆதவன் மறைவதற்குள் கடம்பூரை அடைய வேண்டும் என்ற கருத்துடன் சென்று கொண்டிருந்த வந்தியத்தேவன் சிறிது நேரத்துக்கெல்லாம் வீர நாராயணபுர விண்ணகரக் கோயிலை நெருங்கினான்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35181.wav,TA_F_35181,8.67,அன்று ஆடித் திருமஞ்சனத் திருவிழாவும் சேர்ந்திருந்தபடியால் கோயிலைச் சுற்றியுள்ள மரத் தோப்புகளில் பெரும் ஜனக்கூட்டம் சேர்ந்திருந்தது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35182.wav,TA_F_35182,9.12,பலாச் சுளைகளும் வாழைப் பழங்களும் கரும்புக் கழிகளும் பலவகைத் தின்பண்டங்களும் விற்பவர்கள் ஆங்காங்கே கடை வைத்திருந்தார்கள்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35183.wav,TA_F_35183,8.68,"பெண்கள் தலையில் சூடிக் கொள்ளும் மலர்களையும், தேவ பூஜைக்குரிய தாமரை மொட்டுக்கள் முதலியவற்றையும் சிலர் விற்றுக் கொண்டிருந்தார்கள்.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35184.wav,TA_F_35184,10.55,"தேங்காய், இளநீர், அகில், சந்தனம், வெற்றிலை, வெல்லம், அவல், பொரி முதலியவற்றைச் சிலர் குப்பல் குப்பலாகப் போட்டுக் கொண்டிருந்தார்கள்.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35185.wav,TA_F_35185,13.51,"ஆங்காங்கே வேடிக்கை விநோதங்கள் நடந்து கொண்டிருந்தன.ஜோசியர்கள், ரேகை சாஸ்திரத்தில் வல்லவர்கள், குறி சொல்லுகிறவர்கள், விஷக்கடிக்கு மந்திரிப்பவர்கள், இவர்களுக்கும் அங்கே குறையில்லை.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35186.wav,TA_F_35186,14.27,இதையெல்லாம் பார்த்துக் கொண்டு சென்ற வந்தியத்தேவன் ஓரிடத்தில் ஒரு பெருங்கூட்டம் நின்று கொண்டிருப்பதையும் அந்தக் கூட்டத்துக்குள்ளேயிருந்து யாரோ சிலர் உரத்த குரலில் வாக்குவாதம் செய்யும் சத்தம் வருவதையும் கவனித்தான்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35187.wav,TA_F_35187,6.19,என்ன விவாதம் நடைபெறுகிறது என்பதை அறிந்து கொள்ள அவனுக்கு ஆவல் பீறிக் கொண்டு எழுந்தது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35188.wav,TA_F_35188,3.83,அந்த ஆவலை அடக்கிக் கொள்ள அவனால் முடியவில்லை.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35189.wav,TA_F_35189,5.93,கூட்டத்துக்கு வெளியில் சாலை ஓரமாகக் குதிரையை நிறுத்தி விட்டுக் கீழே இறங்கினான்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35190.wav,TA_F_35190,8.11,குதிரையை அங்கேயே நிற்கும்படி தட்டிக் கொடுத்துச் சமிக்ஞையால் சொல்லிவிட்டுக் கூட்டத்தைப் பிளந்து கொண்டு உள்ளே போனான்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35191.wav,TA_F_35191,7.39,அங்கே விவாதத்தில் ஈடுபட்டிருந்தவர்கள் மூன்றே பேர்தான் என்பதைப் பார்க்க அவனுக்கு வியப்பு ஏற்பட்டது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35192.wav,TA_F_35192,13.42,"ஆனால் விவாதத்தில் ஈடுபட்டவர்கள் மூன்றே பேர்தான் என்றாலும், கூட்டத்திலிருந்தவர்கள் பலர் அவ்வப்போது அவரவர்களுக்கு உகந்த வாதக்காரரின் கட்சியை ஆதரித்துக் கோஷங்களைக் கிளப்பினார்கள்.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35193.wav,TA_F_35193,6.05,அதனாலேதான் அவ்வளவு சத்தம் எழுந்தது என்பதை வந்தியத்தேவன் தெரிந்து கொண்டான்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35194.wav,TA_F_35194,4.6,பிறகு என்ன விவாதம் நடைபெறுகிறது என்பதைக் கவனித்தான்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35195.wav,TA_F_35195,10.3,வாதமிட்ட மூவரில் ஒருவர் உடம்பெல்லாம் ஊர்த்வபுண்டரமாகச் சந்தனம் அணிந்து தலையில் முன் குடுமி வைத்திருந்த வைஷ்ணவ பக்த சிகாமணி.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35196.wav,TA_F_35196,3.39,கையில் அவர் ஒரு குறுந்தடியும் வைத்திருந்தார்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35197.wav,TA_F_35197,4.86,கட்டையாயும் குட்டையாயும் வைரம் பாய்ந்த திருமேனியுடன் விளங்கினார்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35198.wav,TA_F_35198,5.81,இன்னொருவர் தமது மேனியெல்லாம் பட்டை பட்டையாய்த் திருநீறு அணிந்திருந்த சிவபக்தர்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35199.wav,TA_F_35199,6.46,மூன்றாவது மனிதர் காவி வஸ்திரம் தரித்துத் தலையையும் முண்டனம் செய்து கொண்டிருந்தார்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35200.wav,TA_F_35200,8.06,"அவர் வைஷ்ணவரும் அல்ல, சைவரும் அல்ல, இரண்டையும் கடந்தவரான அத்வைத வேதாந்தி என்று தெரியவந்தது.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35201.wav,TA_F_35201,4.78,"சைவர் சொன்னார்: “ஓ, ஆழ்வார்க்கடியான் நம்பியே!",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35202.wav,TA_F_35202,1.43,இதற்கு விடை சொல்லும்!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35203.wav,TA_F_35203,6.45,"சிவபெருமானுடைய முடியைக் காண்பதற்குப் பிரம்மாவும், அடியைக் காண்பதற்குத் திருமாலும் முயன்றார்களா, இல்லையா?",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35204.wav,TA_F_35204,7.61,"முடியும் அடியும் காணாமல் இருவரும் வந்து சிவபெருமானுடைய பாதங்களில் சரணாகதி அடைந்தார்களா, இல்லையா?",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35205.wav,TA_F_35205,14.52,"அப்படியிருக்கச் சிவபெருமானைக் காட்டிலும் உங்கள் திருமால் எப்படிப் பெரிய தெய்வம் ஆவார்?”

இதைக் கேட்ட ஆழ்வார்க்கடியான்நம்பி தன் கைத் தடியை ஆட்டிக் கொண்டு, ” சரிதான் காணும்!",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35206.wav,TA_F_35206,2.01,வீர சைவ பாததூளி பட்டரே!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35207.wav,TA_F_35207,1.58,நிறுத்தும் உம் பேச்சை!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35208.wav,TA_F_35208,5.5,இலங்கை அரசனாகிய தசகண்ட ராவணனுக்கு உம்முடைய சிவன் வரங்கள் கொடுத்தாரே?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35209.wav,TA_F_35209,7.63,அந்த வரங்கள் எல்லாம் எங்கள் திருமாலின் அவதாரமாகிய இராமபிரானின் கோதண்டத்தின் முன்னால் தவிடுபொடியாகப் போகவில்லையா?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35210.wav,TA_F_35210,6.82,"அப்படியிருக்க, எங்கள் திருமாலைக் காட்டிலும் உங்கள் சிவன் எப்படிப் பெரிய தெய்வமாவார்?” என்று கேட்டான்.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35211.wav,TA_F_35211,10.46,இந்தச் சமயத்தில் காவி வஸ்திரம் அணிந்த அத்வைத சந்நியாசி தலையிட்டுக் கூறியதாவது: “நீங்கள் இருவரும் எதற்காக வீணில் வாதம் இடுகிறீர்கள்?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35212.wav,TA_F_35212,7.12,"சிவன் பெரிய தெய்வமா, விஷ்ணு பெரிய தெய்வமா என்று எத்தனை நேரம் நீங்கள் வாதித்தாலும் விவகாரம் தீராது.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35213.wav,TA_F_35213,3.5,இந்தக் கேள்விக்குப் பதில் வேதாந்தம் சொல்கிறது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35214.wav,TA_F_35214,6.33,நீங்கள் கீழான பக்தி மார்க்கத்தில் இருக்கிற வரையில்தான் சிவன் – விஷ்ணு என்று சண்டையிடுவீர்கள்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35215.wav,TA_F_35215,3.29,பக்திக்கு மேலே ஞானமார்க்கம் இருக்கிறது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35216.wav,TA_F_35216,3.69,ஞானத்துக்கு மேலே ஞாஸம் என்று ஒன்று இருக்கிறது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35217.wav,TA_F_35217,4.86,"அந்த நிலையை அடைந்து விட்டால் சிவனும் இல்லை, விஷ்ணுவும் இல்லை.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35218.wav,TA_F_35218,1.91,சர்வம் பிரம்மமயம் ஜகத்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35219.wav,TA_F_35219,10.8,"ஸரீ சங்கர பகவத் பாதாச்சாரியார் பிரம்ம சூத்திர பாஷ்யத்தில் என்ன சொல்லியிருக்கிறார் என்றால்….”

இச்சமயம் ஆழ்வார்க்கடியான் நம்பி குறுக்கிட்டு, “சரிதான் காணும், நிறுத்தும்!",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35220.wav,TA_F_35220,8.9,உம்முடைய சங்கராச்சாரியார் அவ்வளவு உபநிஷதங்களுக்கும் பகவத்கீதைக்கும் பிரம்ம சூத்திரத்துக்கும் பாஷ்யம் எழுதி விட்டுக் கடைசியில் என்ன சொன்னார் தெரியுமா?,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35221.wav,TA_F_35221,3.47,"‘பஜ கோவிந்தம் பஜ கோவிந்தம்

பஜ கோவிந்தம் மூடமதே!",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35222.wav,TA_F_35222,1.96,என்று மூன்று வாட்டி சொன்னார்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35223.wav,TA_F_35223,13.16,"உம்மைப் போன்ற மௌடீகர்களைப் பார்த்துத்தான் ‘மூடமதே!’ என்று சங்கராச்சாரியார் சொன்னார்!” எனக் கூறியதும், அந்தக் கூட்டத்தில் ‘ஆஹா’ காரமும், பரிகாசச் சிரிப்பும் கரகோஷமும் கலந்து எழுந்தன.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35224.wav,TA_F_35224,2.46,ஆனால் சந்நியாசி சும்மா இருக்கவில்லை.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35225.wav,TA_F_35225,0.53,“அடே!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35226.wav,TA_F_35226,1.17,முன்குடுமி நம்பி!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35227.wav,TA_F_35227,7.41,"நான் ‘மூடமதி’ என்று நீ சொன்னது சரிதான் ஏனென்றால், உன் கையில் வெறுந்தடியை வைத்துக் கொண்டிருக்கும் நீ வெறுந்தடியன் ஆகிறாய்.",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35228.wav,TA_F_35228,5.22,உன்னைப் போன்ற வெறுந்தடியனோடு பேச வந்தது என்னுடைய மூடமதியினால்தானே?” என்றார்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35229.wav,TA_F_35229,1.08,“ஓய் சுவாமிகளே!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35230.wav,TA_F_35230,2.48,என் கையில் வைத்திருப்பது வெறுந்தடியல்ல.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35231.wav,TA_F_35231,9.93,வேண்டிய சமயத்தில் உம்முடைய மொட்டை மண்டையை உடைக்கும் சக்தி உடையதுங் காணும்!” என்று கூறிக் கொண்டே ஆழ்வார்க்கடியான் கையிலிருந்த குறுந்தடியை ஓங்கினான்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35232.wav,TA_F_35232,4.42,அதைப் பார்த்த அவன் கட்சியார் ‘ஓஹோ!’ என்று ஆர்ப்பரித்தனர்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35233.wav,TA_F_35233,3.15,"அப்போது அத்வைத சுவாமிகள், “அப்பனே!",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35234.wav,TA_F_35234,0.92,நிறுத்திக் கொள்!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35235.wav,TA_F_35235,2.25,தடி உன்னுடைய கையிலேயே இருக்கட்டும்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35236.wav,TA_F_35236,5.34,அப்படியே நீ உன் கைத்தடியால் என்னை அடித்தாலும் அதற்காக நான் கோபங்கொள்ள மாட்டேன்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35237.wav,TA_F_35237,2.45,உன்னுடன் சண்டைக்கு வரவும் மாட்டேன்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35238.wav,TA_F_35238,3.2,அடிப்பதும் பிரம்மம்; அடிபடுவதும் பிரம்மம்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35239.wav,TA_F_35239,4.57,என்னை நீ அடித்தால் உன்னையே அடித்துக் கொள்கிறவனாவாய்!” என்றார்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35240.wav,TA_F_35240,3.44,"ஆழ்வார்க்கடியான் நம்பி, “இதோ எல்லோரும் பாருங்கள்!",0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35241.wav,TA_F_35241,3.18,பிரம்மத்தைப் பரப்பிரம்மம் திருச்சாத்துச் சாத்தப் போகிறது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35242.wav,TA_F_35242,6.23,என்னை நானே தடி கொண்டு தாக்கப் போகிறேன்!” என்று தடியைச் சுழற்றிக் கொண்டு சுவாமிகளை நெருங்கினான்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35243.wav,TA_F_35243,11.83,இதையெல்லாம் பார்த்துக் கொண்டிருந்த வல்லவரையனுக்கு ஒரு கணம் அந்த முன் குடுமி நம்பியின் கைத்தடியை வழிமறித்துப் பிடுங்கிக் கொண்டு அவனை அந்தத் தடியினால் நாலு திருச்சாத்துச் சாத்தலாமா என்று தோன்றியது.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35244.wav,TA_F_35244,3.4,ஆனால் திடீரென்று சுவாமியாரைக் காணோம்!,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35245.wav,TA_F_35245,2.88,கூட்டத்தில் புகுந்து அவர் மறைந்து விட்டார்.,0,rasa_extended
/nlsasfs/home/ai4bharat/praveens/ttsteam/datasets/rasa_books_master/wavs-22k/TA_F_35246.wav,TA_F_35246,4.22,அதைப் பார்த்துக் கொண்டிருந்த வைஷ்ணவ கோஷ்டியார் மேலும் ஆர்ப்பரித்தார்கள்.,0,rasa_extended
